# F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,Labels
2.854339712596817069e+00,-6.570133013640953035e-01,8.366897954930477832e-01,-4.532283658336297982e-01,-2.168104732302365001e-01,2.101893370541094264e+00,-9.576441692951990214e-01,2.913304701018164966e+00,1.976382224722841974e+00,-1.488064286145594162e+00,1.000000000000000000e+00
-2.758690635828472626e+00,-5.013130614305508992e+00,1.985778548756952366e+00,1.905983881541042368e+00,-8.807220657038469236e-01,5.984637212948437091e-01,-2.832116507892481927e+00,-5.109420280650327051e+00,1.884274053848213226e+00,2.376030182535670221e+00,0.000000000000000000e+00
6.422360301496311541e-01,-3.962041875441297822e-01,-6.246309258487867666e-01,4.841578590577984009e-01,-2.738274451720802638e+00,7.360915407535502109e-01,8.240718131602775554e-01,-1.974053414787405369e+00,6.890522667486531638e-01,-1.041183044889247622e+00,1.000000000000000000e+00
-2.804273877599580800e+00,4.744250154635576422e-02,4.106261658240504264e-01,-2.134621391468634055e-01,-2.778716302318758657e+00,2.680849266867617153e+00,-2.188490300182622139e+00,-2.947577902837675623e+00,-4.597525327013152197e-01,1.158333701387210812e+00,0.000000000000000000e+00
-3.154506477424809940e+00,4.535774645682351114e+00,-3.839290405417020047e+00,1.209975642353979364e+00,2.972205612612346393e-01,-1.973328633327179560e+00,-1.004313134929112339e+00,8.391782775815313400e+00,3.218670363337517770e+00,-2.542743617666345379e+00,0.000000000000000000e+00
-6.915200914575787561e-01,-2.549371197325365657e+00,-2.963789995602430061e+00,4.663320217294097958e-02,-1.295800978617511312e+00,-5.669800824954962515e-02,-2.093829438702854873e+00,-4.267419738746734303e+00,-4.068750182042844443e+00,-1.396371471768100614e+00,0.000000000000000000e+00
-1.714290027991929533e+00,5.798322988615332019e-01,-8.358817745282067779e-01,3.207436024910398586e+00,-3.474526527952677135e-01,-1.498797091959000793e+00,4.028729423066927939e-01,-2.749754644351130040e+00,6.418613226332107180e-01,1.397976136213122222e+00,1.000000000000000000e+00
2.081680997348097861e+00,-3.581564510749372099e-01,-1.529015730878789059e+00,3.359059610266051266e+00,3.084661367943052568e+00,1.656772700532433973e+00,5.122140513363326875e-02,-9.937510334947207147e-01,-2.041924349579065545e+00,1.839721022742006884e-01,0.000000000000000000e+00
4.297399782911328625e-01,-1.249664844621527493e-01,-1.508176445778637520e+00,5.234627482722920000e-01,-4.461669032412932445e+00,4.640726015521599912e+00,6.025372604945988808e-01,-3.903463613305590219e+00,-3.013417535520018564e+00,-4.015919319245544905e+00,2.000000000000000000e+00
4.296527338341649127e-02,4.058933479222290863e-01,-2.059400301278572876e+00,4.307302076420218562e-01,-6.744063392752022157e-01,1.290367730540803670e+00,-3.533365071686805914e-01,-1.987178358595578009e+00,-1.344695849788893449e+00,1.015153787898848581e+00,0.000000000000000000e+00
3.084354168761803017e+00,-2.328690522010050223e+00,4.531830401146708098e+00,-3.691009188330496293e-02,1.127743538393695788e+00,1.152879405586611838e+00,-4.454551044095465429e+00,8.239567807182068826e-01,1.989519116287934652e+00,1.516329628577681943e+00,1.000000000000000000e+00
-2.387343310531648832e+00,-1.514022494395620866e+00,-2.803197782594558873e+00,-2.056685903813670890e-02,-3.650683780958626556e+00,3.786725022378032435e-01,-1.771109302161562926e+00,-6.343724150016888608e+00,-5.101401414163194481e+00,-2.088520512264524065e+00,0.000000000000000000e+00
2.795800548077106207e+00,-2.758273766981425013e+00,9.624582152701819382e-01,7.888691183521032713e-01,-3.004195742524169876e+00,-1.272950692933241257e+00,1.360987536477522575e+00,-7.652675862780430549e+00,-1.490860738782333605e-01,1.697400094655142411e+00,0.000000000000000000e+00
1.128401244324653163e+00,1.384868640826488528e+00,1.359203122184119428e+00,-3.406899382762462736e-02,8.853379056501491373e-01,-2.575721062776279879e+00,-2.356175344502085878e+00,3.478914701648295527e+00,1.081578355665128610e+00,-5.359582678832156555e-01,1.000000000000000000e+00
1.752592306306971714e+00,3.217171002307085637e+00,2.614285787379512005e+00,1.577684818871081918e+00,1.330133920447478024e+00,-1.914866469351823142e+00,-1.075590580968423859e+00,2.314617203493602116e+00,-1.366464478907494673e+00,-1.965688719211259095e+00,1.000000000000000000e+00
-3.912905708343606292e+00,-6.520059753296002514e-01,-1.423013318153301343e+00,-3.195560320443299851e+00,-3.071020754974995270e+00,1.520436214007379050e+00,-2.562942619265110356e+00,9.706322695984878068e-01,-3.736540784673240800e+00,-5.532053499735815727e+00,2.000000000000000000e+00
-1.872930334959164389e+00,-1.448966935794694821e+00,-7.613359121812603991e-01,-1.157683650666806452e+00,-1.524850230184177313e+00,1.087647472599294396e+00,-2.418779722672066423e+00,-2.725675972204713027e+00,-2.094885873016921973e+00,3.257644281445069012e-01,0.000000000000000000e+00
8.475723144571123413e-02,-1.163352449796221544e+00,2.078171540939028894e-01,1.654223137927831377e+00,4.123905355107093662e-01,3.278137863888642478e+00,-1.467597562126415456e+00,-3.205263003036734393e+00,3.201521534339142327e-01,3.574843913085205216e+00,0.000000000000000000e+00
2.703190829889842828e+00,-1.444930032014319021e+00,-7.490745225791295425e-02,2.525991931250130662e+00,2.848281430887853904e+00,1.679212856837565271e+00,-5.640690183849181860e-01,-3.027410184435476381e+00,-3.610707563001480658e-02,4.497249902891019779e+00,1.000000000000000000e+00
-2.982397454100777168e+00,-1.014581957174774729e+00,1.278471044815945534e+00,-9.054712268070399528e-01,-1.756377589963919128e+00,1.112185243961700154e+00,-2.000168871061506426e+00,-9.791910910175047889e-01,1.095512937449402147e+00,8.883017425515422616e-01,0.000000000000000000e+00
1.754192447332743043e-01,-1.348023565220711317e+00,3.271424616068051350e+00,3.289434029731083342e+00,4.016283141652186472e+00,-2.755048849760204366e+00,5.106884849938995607e+00,-9.679825899122729369e-04,1.539187864778703840e+00,-6.845518408857925730e-01,2.000000000000000000e+00
1.883994429416572691e+00,-3.237151595030107742e-02,-4.573399288525796358e+00,1.202473269616592955e-01,-2.116706448016103970e+00,-6.900414382364563615e-01,-1.142068724052258677e-01,-7.698561326970958518e-01,-8.258203345820902541e-02,-7.240764586303838346e-01,2.000000000000000000e+00
4.945788826868815491e-01,-2.725799960129254851e-01,-1.688842690159204629e+00,3.775256329690745538e+00,-4.239758819308381277e-01,-7.043595782575799991e-01,1.187663002512580057e+00,2.620000871752092397e+00,5.852219459201730700e+00,-8.693066285333628240e-01,2.000000000000000000e+00
-1.761474520791927345e+00,-2.560942700049282816e+00,-2.929774789563309945e+00,-7.327829501370541010e+00,-1.060325221864230949e+00,9.170574324296913993e-01,-5.041663302254534074e+00,1.416807434116674758e+00,-5.712740994290679275e+00,-2.399941547303690470e+00,2.000000000000000000e+00
4.475012416596173548e-01,-1.504152876009863693e+00,-6.042849316928133874e-02,-1.648023201834504681e+00,1.511323714461107803e+00,3.869009964717300853e+00,-4.379017048585966521e+00,1.312012761883172063e+00,1.309729231730294208e+00,4.361204098587316835e+00,0.000000000000000000e+00
1.056147158619731519e+00,-1.493495147560019776e+00,2.474656664319727639e-01,1.424049383756003762e+00,1.144623263288184978e+00,-3.502014798770558546e-01,1.521000589366616751e-02,-2.307460066980714153e+00,-5.943160818284827229e-01,1.064637189868089528e+00,1.000000000000000000e+00
2.493744493143813301e+00,2.437766749639509456e+00,3.552159859846311107e+00,3.853772101003850814e+00,-6.857227630082683989e-01,-1.218440577233364408e+00,-2.798640819799699253e-01,-3.146503784965518413e+00,-1.838843412589366899e+00,-1.271691385640224325e+00,1.000000000000000000e+00
-1.499199949628713169e+00,-2.168385672560525501e-01,-1.915145270243501230e-03,1.882647621196286591e+00,-3.916120227999323689e+00,4.790750638231503267e+00,-6.830041127760773101e-01,-2.264922342655141030e+00,1.128010944340107624e-01,-2.907477644709124842e+00,2.000000000000000000e+00
2.297998047668841970e+00,4.873172416265774132e-01,-1.998630592078030954e+00,8.216762033291473699e-01,3.009791172063621678e-01,-2.525706213055137539e+00,2.016464856012555096e+00,2.554698303934693548e+00,9.866202291333927565e-01,-2.748423817722454920e+00,2.000000000000000000e+00
-4.010904238931065180e+00,-1.813277196951772918e+00,-3.868943282288626051e-01,-4.061708452910453460e+00,-1.552869487231170798e+00,2.307981049192530776e+00,-2.672457348885508566e+00,1.737851757883878800e+00,-1.332135538058352386e+00,-2.167317931025287248e+00,2.000000000000000000e+00
-4.539449489057090226e-01,-9.514955026500155899e-01,3.011112513261285706e+00,2.739257073203783754e+00,-1.390667004595080192e+00,1.707763418970187352e-02,3.840825005933814928e+00,-8.086279981153760232e+00,8.106701170115828692e-01,3.818227599488132284e+00,0.000000000000000000e+00
-6.549024894779867934e-01,1.879690359197512262e-01,1.542435159531397648e+00,2.999663272754712118e+00,6.577258336734423949e-01,8.516531069500812290e-01,2.693860396321749118e+00,-2.597488439449844311e+00,1.237716764897097033e+00,1.637524035995509220e+00,0.000000000000000000e+00
2.444668618284961514e+00,-1.573959121461107280e+00,-2.197356995258676893e+00,1.732963681535881761e-02,1.385948938082679938e+00,-1.753975083027084825e+00,-6.032562092604580872e-01,6.580713727863535922e+00,3.141643748454161056e+00,-3.841978651430518532e+00,2.000000000000000000e+00
1.370267228459759901e+00,-4.078321608926098740e-01,9.390018815419605147e-01,1.159594786000367694e+00,-1.459362824360426636e+00,-5.658980830556433750e-01,-3.541124661083319136e-01,-2.702196801248260893e+00,6.754331188906982364e-01,8.333549924747181148e-01,0.000000000000000000e+00
3.547631671373539852e+00,-9.501718559208079951e-01,-7.951282399272732171e-01,2.456428242229087733e+00,3.112783654788696008e+00,2.649739576766777738e+00,-8.736707161901071661e-01,2.128998656057527583e+00,1.803247642660052108e+00,1.252093437937558784e+00,1.000000000000000000e+00
-4.031350733231244376e+00,3.966148629456726304e+00,-1.844625778600243349e+00,2.362721720028006622e+00,6.304010467965335263e-01,9.155910568797474003e-01,7.594792443126140435e-01,5.152325524400557022e+00,2.939380301265280160e+00,-7.333614077290040445e-01,0.000000000000000000e+00
-2.763708117207122061e-01,-8.457141657269231505e-01,-1.972101413432608030e+00,-2.902589536291365846e+00,-5.866088741919162075e-02,8.111422130800831631e-01,-1.216175056478091765e+00,-3.387509788562901303e-01,-2.503981420395524182e+00,4.831786395145181157e-01,0.000000000000000000e+00
-1.395097921362666860e-01,-3.476929147693404998e-01,-4.864472836082741614e-01,3.535195673768310343e+00,-2.350246489408426287e-01,1.517748684774035572e+00,8.103643859528586457e-01,-4.525147504021021838e+00,8.598373886474617311e-01,3.086522321762844356e+00,0.000000000000000000e+00
-1.517401398855123595e+00,-2.204776102613987820e+00,-1.668535011020193082e+00,3.733737858841884361e+00,-1.365263577825835961e+00,9.188383978412739683e-01,-7.616766189940535892e-01,-8.352737402891905916e+00,-1.979406462570604708e+00,2.441357665735250038e+00,0.000000000000000000e+00
-9.321794511457490717e-01,-1.332747407847768129e+00,2.164770867792966680e+00,-9.379292955329244785e-01,1.310651179321924653e+00,3.079490736232175507e+00,-2.309018158340033544e+00,5.263874886773921569e-01,-4.908247170741434351e-01,9.120356730475609464e-01,2.000000000000000000e+00
-1.011016834847101142e+00,3.108736812748214007e-01,-1.321861569661072044e+00,1.320090416438629122e+00,-1.390494517433166211e+00,1.799230768033363903e+00,-1.730527260007306722e+00,-1.395954108598554955e+00,-9.464176322975372813e-01,-6.054877881121876193e-01,0.000000000000000000e+00
-2.930471775390573796e+00,-1.514885037204024787e+00,-3.741859489466352606e+00,-8.066712431923438231e+00,1.617779751059479354e+00,2.437022091187959205e+00,-2.771009478011043470e+00,2.845368697336413621e+00,-5.221448114653457928e+00,7.634330285274482097e-01,2.000000000000000000e+00
1.716233121413839102e+00,-1.227770911429472367e+00,8.390196256918136530e-01,1.691296971637769930e+00,2.116803535371424516e+00,2.355423399255121453e+00,-3.340771521447887693e+00,3.140796041551689566e+00,3.071103402946437910e+00,1.182150166555942183e+00,1.000000000000000000e+00
4.985847584080684847e-01,4.184767751569138383e+00,3.205666500824011500e+00,-1.658816471194863196e+00,-2.340556569103778184e+00,-1.251945823453998852e+00,-3.823560284113741048e+00,3.375935155556401668e+00,1.288388575755470722e+00,-1.012042109913060539e-01,0.000000000000000000e+00
8.955635857114165876e-01,-3.068719026517557902e-01,1.147282339938320961e+00,3.187185652445919892e+00,4.831952280897133356e+00,-2.614115319525815551e+00,2.602245981063490810e+00,5.195858873488532481e+00,3.191432232025955607e+00,-1.720061658584105757e+00,2.000000000000000000e+00
1.376077846233184632e+00,-1.545069907134313469e+00,-1.930903607036218439e-01,2.218686522699300667e+00,-9.438281946338527018e-01,3.840273447353760972e+00,2.059334497987436841e+00,-2.301213413236539829e+00,6.475120665869962266e-01,-1.184733175449490306e+00,1.000000000000000000e+00
-1.976168552295971548e-01,1.751637260223633197e+00,3.673396230674068619e-01,1.307269842642096558e+00,4.244854448183612572e-01,1.580606974109515006e+00,2.328618579824139445e+00,-1.327025635045054885e+00,1.199143962647261974e+00,3.105433069506476684e+00,0.000000000000000000e+00
-1.268137954618377750e+00,-4.566825521935495846e-01,1.782695114423211713e+00,1.793308238029080792e+00,-3.069583304772690369e+00,2.620468112620843559e+00,-3.441435298331945170e-01,-2.499945864803978068e+00,2.750087778058207810e-01,-2.386794475548570382e+00,2.000000000000000000e+00
2.584455490327853155e+00,2.813463577862458820e+00,1.619050923312976842e-01,-1.388547877976311407e+00,1.851768130008308644e+00,-4.805635869375904923e-01,-3.724170151619539126e-01,8.230223673177324173e+00,2.313504765818864328e+00,-1.842388402082892229e+00,0.000000000000000000e+00
-1.120474880651142868e+00,-2.843659238492562302e+00,-2.763331704426030377e+00,5.487980958299209178e+00,-1.778293015019061007e+00,-2.924454521340485336e+00,4.657479678885736440e-01,-5.583825142830560750e+00,1.299065957084443168e+00,-7.129913690270048843e-01,0.000000000000000000e+00
1.104764232158625292e+00,-2.268587932847254685e-01,4.560905950941235298e-01,-4.517694332273247682e-01,-2.547500187791323256e+00,2.618798020407360205e-01,9.424164600742117592e-01,-2.905799903577712673e+00,1.447560043239728422e-01,3.386120461881831911e-01,0.000000000000000000e+00
1.145834940052778528e+00,-6.289017876758668635e+00,-2.186194991227491613e+00,1.412072593214661387e+00,-1.077901757018480788e+00,1.988968443219129467e+00,-3.760035731613966536e-01,-2.440503208585433903e+00,2.251405288546382888e+00,-1.357667388017247845e+00,2.000000000000000000e+00
-2.014890020719838581e+00,-2.062194578441903126e+00,5.904321743849110238e-01,2.626568248614053580e+00,-2.110032397974942686e+00,4.287370109492538717e-03,-3.980383486631661194e-01,-4.479588048923363708e+00,1.485687653511265083e-01,-8.573189946505179737e-01,0.000000000000000000e+00
2.848388506898221983e+00,-1.238957789191862391e+00,2.614056427625236267e+00,-4.260499034496989523e-02,2.116303153367573575e+00,5.212920402373760531e+00,-7.749463086446350957e-01,2.534676709666444427e+00,2.220331213421546934e+00,1.229204222614909803e+00,1.000000000000000000e+00
9.445793324559592641e-02,-5.063816677424324286e-01,4.872846662496927994e-01,-1.967461591057696024e+00,9.233756915183635172e-01,-1.993167529575748720e+00,1.353810388349548699e+00,-1.924883841356483494e+00,-1.963175800830903706e+00,1.706909819602257405e+00,2.000000000000000000e+00
-1.444574213488352132e+00,-1.324462610807843888e+00,1.616733200289462102e+00,-9.587665557586033671e-01,4.107309055811070309e-02,3.667734453660011162e+00,-1.790800096245270367e+00,1.819373162633408925e-01,-6.221377152607123762e-01,-3.989219625133031411e-01,2.000000000000000000e+00
1.424066279907777899e+00,-1.590677372790367361e+00,-3.138871554608142489e+00,4.070829736883100125e+00,5.251443359536118738e-01,3.393186611937913932e-01,-1.019685789438337542e+00,-2.416608046592550796e+00,-1.509385118051065122e+00,-1.597452013974753671e+00,0.000000000000000000e+00
-1.564092630575878884e+00,-1.530740638087375372e+00,-8.041739937077836409e-01,-1.146213724852797489e+00,-1.076039706914274419e+00,8.284460391774720600e-01,-2.963730476941210945e+00,-5.045878177580015445e-01,-2.552366258282880995e-01,3.026867706863031193e-01,0.000000000000000000e+00
1.408340957438721786e+00,-1.159533455647016265e+00,7.501389134941487402e-01,2.963477838665982134e-01,3.058036411103990382e+00,-3.855394809452225680e+00,2.845788826492947621e+00,-2.598437503984021735e+00,-2.394414542909485633e+00,1.255893697060784797e+00,2.000000000000000000e+00
1.830261812636839291e+00,-2.632714485000139604e+00,-1.113717883653528862e-01,3.439436832312311232e+00,1.134357709667488612e+00,-5.333009736538947720e+00,1.240209089664043196e+00,-5.831691983468595408e-01,1.784228904279512973e+00,-2.290701006721961974e+00,1.000000000000000000e+00
2.668146075258870376e-02,-9.601120391528938924e-02,-1.207753167216643719e+00,-4.029563532957523897e+00,7.051870353410061298e-01,3.355183587785895760e+00,-3.153387858885767780e+00,1.134758806924480723e+00,-7.070236830924505611e-01,4.275235253042157346e+00,0.000000000000000000e+00
-6.868676445359305216e-01,-6.506532119267851577e-01,-1.558211682064196468e+00,-2.331383605476417209e+00,-6.423621128097662059e+00,2.120870030800085182e+00,-2.005252470561344147e+00,-5.506099840061401629e+00,-1.615403603502742813e+00,9.346476320094376788e-02,1.000000000000000000e+00
-1.010937298791882100e+00,2.185539864903464080e-01,-7.819817178064385477e-01,4.421605343951872102e-01,-1.833246983127797325e+00,-5.658307346885848688e+00,1.426804522010936660e+00,-2.345868844557391864e+00,7.319407163411815187e-01,2.017955897559978728e-01,0.000000000000000000e+00
8.845841237481075758e-01,-3.029224250283056197e+00,-2.079760558122760727e+00,8.099128472623390307e-01,-5.231779055637040265e-01,3.477391854874170019e-01,4.241655464977558410e-01,-1.071484449390233129e+00,1.680839665096397262e+00,-2.759754230372888362e-01,2.000000000000000000e+00
-1.902836719471382887e+00,-3.680485515225334403e+00,-3.060632186558617462e+00,5.021624664140153627e+00,-3.685262569085331563e+00,-3.213864541700861555e-01,-8.699379770184147986e-01,-1.171382706848061162e+01,-3.299653414136405338e+00,1.176523594490217484e-01,0.000000000000000000e+00
-1.006296112016055178e+00,-8.570287757180761190e-02,1.725153678383424261e+00,1.468553591282362847e+00,2.530541858091056584e-01,1.176696024944327901e+00,-1.877261670019010342e+00,1.906312028990483354e+00,3.197776952358871050e+00,7.030656222028713875e-01,1.000000000000000000e+00
4.919200444122902027e-01,1.741983205521609790e+00,6.386241296191023098e-01,2.208928979174652696e+00,1.986509988181072606e+00,9.016856488102555911e-01,2.050018387760177418e+00,2.865609460606604930e+00,2.860906782801251769e+00,7.632794611887332437e-01,0.000000000000000000e+00
3.701371321017541405e-01,-1.168887971327710051e-01,-1.121042777060509366e+00,7.553317477976473349e-01,6.155746495295169041e-01,-1.894428841320463963e+00,2.772889686008341847e+00,-2.023531563862856597e+00,-9.455398660789431364e-01,3.789702358650708369e-01,2.000000000000000000e+00
-2.349594195111299744e-01,-1.509270270061124020e+00,1.021005881544356120e+00,1.164631612657796911e+00,8.405525480100191071e-01,3.343986930978581462e+00,-5.510479848506280032e-01,-1.200739368245810956e+00,1.274078755598252455e+00,2.145833014451663967e+00,1.000000000000000000e+00
-9.351970927807986556e-01,-3.979985492932238245e+00,-1.488851179858844853e+00,4.354942517351939602e-01,-7.251028999314095280e-01,1.024747582713804617e+00,-3.260691616570748685e+00,-4.627782438110819463e+00,-1.415297519175422680e+00,1.533437475230233549e+00,0.000000000000000000e+00
-6.880139608635311710e-01,2.543048296548903853e+00,1.674256313602742186e+00,-1.923594889051571721e+00,-3.050718384817862061e-01,-4.736470948061718422e-01,-1.543565428382051019e+00,9.457923904497317347e-01,-1.539708924004828283e+00,6.927181378250659716e-01,1.000000000000000000e+00
3.599894126151776064e+00,2.093520749886476295e+00,1.300165801769259666e-02,3.479896551048964781e+00,-4.078816077318374589e+00,-3.432426657784622970e-01,-1.941710928894658128e+00,-6.223823041715917270e+00,-3.117708574976890024e+00,-1.273362185561745408e+00,1.000000000000000000e+00
-1.415156273194031700e+00,-1.168193515652609538e+00,4.952841813428125128e+00,5.477829228039079457e-01,2.312068230127446000e+00,-1.135927322632268810e+00,-1.971771356382891360e+00,6.910429826774434625e-01,1.933570800727278050e+00,2.165090075020958515e+00,2.000000000000000000e+00
4.412098728595359454e-02,-1.176235096618675646e+00,-1.069577138129183425e+00,1.246991435359334766e-02,1.529400862395791094e-01,2.605484702671301278e+00,-1.037890878329396305e+00,-4.321529382828116717e+00,-2.168197205057262877e+00,3.320763089590022865e+00,0.000000000000000000e+00
7.277095115439686790e-01,1.880734993213136086e+00,4.117358328559515002e-01,-2.816473412358769579e+00,-2.792454519122350431e-01,-3.211141341187100373e+00,-2.509705598506445590e+00,3.281452459562316792e-01,-2.665250069156931190e+00,8.505580346896663979e-01,1.000000000000000000e+00
-1.427785089151063502e-01,-3.285766751082149106e+00,-2.650024863440687106e+00,2.905661164724226975e+00,-1.226007396969961194e+00,2.346163795653086304e+00,-2.617079069680100289e+00,-8.490631421630055797e+00,-2.908040701034095843e+00,2.775844244395337945e+00,0.000000000000000000e+00
-8.845545594179847759e-01,2.351996022256682917e+00,5.446620687743073397e+00,6.205713719914263127e-01,-1.557251927524121005e+00,2.597892294238758559e+00,5.565354898705667797e-01,-2.986953295599477975e+00,1.105655277560848804e+00,3.232041381634267019e+00,0.000000000000000000e+00
-1.391061166773118307e+00,1.698324260860805568e+00,-3.387965462184002741e-01,4.924046852295757004e-01,-1.409236509211301502e+00,2.659457711656385115e+00,-1.219255644773461267e+00,-3.097294829858252552e-01,-1.951691966520647803e+00,-1.642166189036943225e+00,0.000000000000000000e+00
1.586348405930721350e+00,-1.190741615522680652e+00,3.457429093130770070e+00,-1.713208377126224535e+00,-1.951184415187958932e+00,6.753502531345231263e-01,-1.178815503903651862e+00,-1.067492825127875911e+00,8.312839705623391584e-01,-5.454095367619116175e-02,1.000000000000000000e+00
9.473205465757910115e-01,-3.281002763736982963e+00,-2.797753656921992516e+00,6.019188584430650302e-01,6.982064733786907951e-01,7.283431643495057450e-01,-3.113581807016602809e+00,-1.271992673811938257e+00,-5.823915163800903461e-01,7.032678033731856182e-01,0.000000000000000000e+00
-5.973628443879286376e-01,-2.468916843469085798e+00,2.064315826943484034e+00,5.028098088903146801e-01,5.287551676059942807e-01,-2.252832735438201617e+00,-7.874262887058816052e-01,-2.327564996271371367e+00,-1.036800252313293980e+00,-6.404085321363104377e-01,1.000000000000000000e+00
-4.827974704081568369e+00,1.473503855650377670e+00,3.036396558758444053e-01,1.869285818884819150e+00,-7.805823308055479970e+00,-2.770484445053960521e+00,-2.115126087277376499e+00,-9.320209910160222933e+00,-7.186071248436654013e-01,1.363933574858125386e+00,0.000000000000000000e+00
-4.974899753021563287e-01,1.428557827253647661e+00,-1.788533815760419143e+00,3.683134968351510885e+00,-5.602007767574768149e-01,1.640555530381262450e-01,6.284090892963352104e-01,3.505248855082720993e-01,2.576855108044845188e+00,5.431294622319282617e-02,0.000000000000000000e+00
-1.498366905966068918e+00,3.824213106012006591e-01,-1.177090767471632438e+00,1.036784988813208352e+00,-3.025096078391320109e+00,4.063221931389867869e+00,7.962792226436383736e-01,-2.356205901852487461e+00,-1.435881363560407964e+00,-2.587098423816170278e+00,2.000000000000000000e+00
2.800163276289934444e+00,-3.524962664732420592e-01,2.029780019207116926e+00,1.751563357942252486e+00,1.151291792967031213e+00,2.290163636018354598e+00,-3.190337583823788847e+00,2.957047456569896760e+00,3.575938361793860487e+00,1.064966290969772356e+00,1.000000000000000000e+00
-1.904307241373917270e+00,-3.341527007184719622e+00,-2.390185434794678265e-01,2.491848852897275535e+00,-2.873336450256309682e-01,1.172621280537872623e+00,1.768248248707176007e+00,-3.540140813155811639e+00,2.384328647114029032e+00,1.287476351225443461e+00,2.000000000000000000e+00
2.888934645752166297e+00,-1.593910160073503945e-01,8.289515747826627923e-01,1.489468500308002374e+00,-2.826374284068533083e+00,2.378749421287883692e+00,1.501304139623790723e+00,-6.671528429067035582e+00,-3.491661079929720302e+00,-1.131770146744776495e+00,2.000000000000000000e+00
9.284278284937832471e-01,-2.509967823312710067e+00,-2.275804914508021248e+00,-9.689095524100703738e-01,2.090991599882801921e+00,2.411308397195091047e+00,-4.495193206280525544e+00,4.949321927822123435e-01,-5.462017137095707131e-01,3.001982406475461218e+00,0.000000000000000000e+00
-2.839453938267944011e-01,-3.373200743417471337e+00,-3.839849817708735902e-01,1.791532734137023963e+00,1.712669349996377877e+00,1.782001779569021283e+00,1.443550077061985792e-01,9.683614146536924372e-02,2.278345751286552812e+00,4.469589109828657758e-01,2.000000000000000000e+00
-1.194027564011813869e+00,3.926927388278509845e+00,-1.502663367320918431e+00,-4.723375325597545249e-02,-1.688172850945266701e+00,-1.786940184302348689e+00,-1.184731846866805105e+00,4.944131886918340157e+00,2.641498568307542705e+00,-1.284253314252949307e+00,0.000000000000000000e+00
2.219635213966347553e+00,1.750825692595805672e+00,1.797290708146128901e+00,2.484268164378160559e+00,5.934517882554255941e+00,-2.426167843908356936e+00,2.953126327307828980e+00,7.890870627170539109e+00,2.670957485944402521e+00,-2.289651896353842808e+00,2.000000000000000000e+00
-4.000529636801158695e+00,3.817321218405830052e+00,-5.714389510291395524e-01,2.084025108592685305e-01,1.000762382558502805e+00,-3.109812916507169511e+00,1.075429843938266128e+00,5.065007940076284854e+00,1.846565947012921871e+00,-6.448016460598657851e-01,0.000000000000000000e+00
-1.381038488000867259e+00,-3.004371184411161355e+00,2.635667282087228891e+00,5.668653600249839997e-02,1.536955327972179264e+00,2.515948510427421958e+00,-2.150454544244685628e+00,-2.312592512239790121e+00,-2.612395358058527961e-01,2.524465112152367574e+00,0.000000000000000000e+00
3.956711920309907704e+00,-3.164301152575718756e+00,-1.492071138131423780e+00,-3.895428690123412530e-01,3.092435550371133601e+00,-3.841553813718098453e+00,-2.103180482540218943e-01,2.115886511661694058e+00,-1.905494050715953014e+00,-3.421051685590398073e+00,2.000000000000000000e+00
-1.642495078066092962e+00,2.378544991931437202e+00,1.771412177589654524e+00,-1.473779034902075180e+00,-9.909135544603606682e-01,-4.784473507490631050e+00,1.542733226248089728e-01,1.158292542075189280e+00,3.845996871773468273e-01,-9.470051152496261615e-02,0.000000000000000000e+00
-3.049397670283804374e+00,-9.850682348369581565e-01,-8.507071420591254540e-01,1.712529643472694652e+00,-2.716125429828070814e+00,1.143929154480958221e-01,-5.068364987050306691e-01,-5.165592338155994057e+00,-2.802188974486502726e+00,-1.949879486014699514e+00,0.000000000000000000e+00
6.944579088261169098e-01,-1.939021849262904329e+00,-4.348038869306687371e-01,3.915943604103450326e+00,1.346015640698697835e+00,7.809982270120305881e-01,1.358258324972208442e+00,9.764256808959688172e-01,4.269897800568762669e+00,-1.326168040927551139e-01,2.000000000000000000e+00
-2.922315665009330488e+00,3.449233655008847599e-01,-1.295642677803105380e+00,-1.245950300839876679e+00,-1.567638647982143141e+00,3.068822648378993101e+00,-1.693074797194160208e+00,-2.117645197845680061e-01,-1.562207450909598894e+00,-6.232803767695727082e-01,2.000000000000000000e+00
-3.089540935457689486e+00,-1.814939310331824762e+00,-1.088940792076955821e+00,2.120903444650281244e+00,-3.529492992975439059e+00,-2.734532428790816816e-01,-1.137199460320851063e+00,-5.743492563919803118e+00,7.036488834909178092e-01,1.037135798279811505e+00,0.000000000000000000e+00
2.263859964570309913e+00,1.231935771514518940e+00,2.570788835316440313e+00,6.235468423461663079e-01,-2.772831231554247822e+00,3.471479631223678197e+00,3.391993722231330111e-01,-1.534093888757883439e+00,-8.313080406609785200e-02,-1.589692822071342437e+00,1.000000000000000000e+00
1.620188413786197712e+00,-5.272587544861115916e-01,-1.206498327041312768e+00,1.012808724477795685e+00,-2.792619953953137113e+00,-1.396379246351019177e+00,-3.802411015602092270e+00,-2.191914788597125463e-01,8.019654383199508185e-01,-1.901974365795012778e+00,1.000000000000000000e+00
